Row,Date,Year,Month,YearMonth,Day,Week Index,Day Index,is_weekend,is_market_holiday,is_eq_weekly_exp,eq_weekly_exp_cumulative,is_eq_monthly_exp,is_eq_quarterly_exp,is_vix_weekly_exp,vix_weekly_exp_cumulative,is_vix_monthly_exp,is_vix_quarterly_exp
2124,10/24/2021,2021,10,2021-10,24,44,1,1,0,0,4,0,0,0,3,0,0
2125,10/25/2021,2021,10,2021-10,25,44,2,0,0,0,4,0,0,0,3,0,0
2126,10/26/2021,2021,10,2021-10,26,44,3,0,0,0,4,0,0,1,4,0,0
2127,10/27/2021,2021,10,2021-10,27,44,4,0,0,0,4,0,0,0,4,0,0
2128,10/28/2021,2021,10,2021-10,28,44,5,0,0,0,4,0,0,0,4,0,0
2129,10/29/2021,2021,10,2021-10,29,44,6,0,0,1,5,0,0,0,4,0,0
2130,10/30/2021,2021,10,2021-10,30,44,7,1,0,0,5,0,0,0,4,0,0
2131,10/31/2021,2021,10,2021-10,31,45,1,1,0,0,5,0,0,0,4,0,0
2132,11/1/2021,2021,11,2021-11,1,45,2,0,0,0,0,0,0,0,0,0,0
2133,11/2/2021,2021,11,2021-11,2,45,3,0,0,0,0,0,0,1,1,0,0
2134,11/3/2021,2021,11,2021-11,3,45,4,0,0,0,0,0,0,0,1,0,0
2135,11/4/2021,2021,11,2021-11,4,45,5,0,0,0,0,0,0,0,1,0,0
2136,11/5/2021,2021,11,2021-11,5,45,6,0,0,1,1,0,0,0,1,0,0
2137,11/6/2021,2021,11,2021-11,6,45,7,1,0,0,1,0,0,0,1,0,0
2138,11/7/2021,2021,11,2021-11,7,46,1,1,0,0,1,0,0,0,1,0,0
2139,11/8/2021,2021,11,2021-11,8,46,2,0,0,0,1,0,0,0,1,0,0
2140,11/9/2021,2021,11,2021-11,9,46,3,0,0,0,1,0,0,1,2,0,0
2141,11/10/2021,2021,11,2021-11,10,46,4,0,0,0,1,0,0,0,2,0,0
2142,11/11/2021,2021,11,2021-11,11,46,5,0,0,0,1,0,0,0,2,0,0
2143,11/12/2021,2021,11,2021-11,12,46,6,0,0,1,2,0,0,0,2,0,0
2144,11/13/2021,2021,11,2021-11,13,46,7,1,0,0,2,0,0,0,2,0,0
2145,11/14/2021,2021,11,2021-11,14,47,1,1,0,0,2,0,0,0,2,0,0
2146,11/15/2021,2021,11,2021-11,15,47,2,0,0,0,2,0,0,0,2,0,0
2147,11/16/2021,2021,11,2021-11,16,47,3,0,0,0,2,0,0,1,3,1,0
2148,11/17/2021,2021,11,2021-11,17,47,4,0,0,0,2,0,0,0,3,0,0
2149,11/18/2021,2021,11,2021-11,18,47,5,0,0,0,2,0,0,0,3,0,0
2150,11/19/2021,2021,11,2021-11,19,47,6,0,0,1,3,1,0,0,3,0,0
2151,11/20/2021,2021,11,2021-11,20,47,7,1,0,0,3,0,0,0,3,0,0
2152,11/21/2021,2021,11,2021-11,21,48,1,1,0,0,3,0,0,0,3,0,0
2153,11/22/2021,2021,11,2021-11,22,48,2,0,0,0,3,0,0,0,3,0,0
2154,11/23/2021,2021,11,2021-11,23,48,3,0,0,0,3,0,0,1,4,0,0
2155,11/24/2021,2021,11,2021-11,24,48,4,0,0,0,3,0,0,0,4,0,0
2156,11/25/2021,2021,11,2021-11,25,48,5,0,0,0,3,0,0,0,4,0,0
2157,11/26/2021,2021,11,2021-11,26,48,6,0,0,1,4,0,0,0,4,0,0
2158,11/27/2021,2021,11,2021-11,27,48,7,1,0,0,4,0,0,0,4,0,0
2159,11/28/2021,2021,11,2021-11,28,49,1,1,0,0,4,0,0,0,4,0,0
2160,11/29/2021,2021,11,2021-11,29,49,2,0,0,0,4,0,0,0,4,0,0
2161,11/30/2021,2021,11,2021-11,30,49,3,0,0,0,4,0,0,1,5,0,0
2162,12/1/2021,2021,12,2021-12,1,49,4,0,0,0,0,0,0,0,0,0,0
2163,12/2/2021,2021,12,2021-12,2,49,5,0,0,0,0,0,0,0,0,0,0
2164,12/3/2021,2021,12,2021-12,3,49,6,0,0,1,1,0,0,0,0,0,0
2165,12/4/2021,2021,12,2021-12,4,49,7,1,0,0,1,0,0,0,0,0,0
2166,12/5/2021,2021,12,2021-12,5,50,1,1,0,0,1,0,0,0,0,0,0
2167,12/6/2021,2021,12,2021-12,6,50,2,0,0,0,1,0,0,0,0,0,0
2168,12/7/2021,2021,12,2021-12,7,50,3,0,0,0,1,0,0,1,1,0,0
2169,12/8/2021,2021,12,2021-12,8,50,4,0,0,0,1,0,0,0,1,0,0
2170,12/9/2021,2021,12,2021-12,9,50,5,0,0,0,1,0,0,0,1,0,0
2171,12/10/2021,2021,12,2021-12,10,50,6,0,0,1,2,0,0,0,1,0,0
2172,12/11/2021,2021,12,2021-12,11,50,7,1,0,0,2,0,0,0,1,0,0
2173,12/12/2021,2021,12,2021-12,12,51,1,1,0,0,2,0,0,0,1,0,0
2174,12/13/2021,2021,12,2021-12,13,51,2,0,0,0,2,0,0,0,1,0,0
2175,12/14/2021,2021,12,2021-12,14,51,3,0,0,0,2,0,0,1,2,0,0
2176,12/15/2021,2021,12,2021-12,15,51,4,0,0,0,2,0,0,0,2,0,0
2177,12/16/2021,2021,12,2021-12,16,51,5,0,0,0,2,0,0,0,2,0,0
2178,12/17/2021,2021,12,2021-12,17,51,6,0,0,1,3,1,1,0,2,0,0
2179,12/18/2021,2021,12,2021-12,18,51,7,1,0,0,3,0,0,0,2,0,0
2180,12/19/2021,2021,12,2021-12,19,52,1,1,0,0,3,0,0,0,2,0,0
2181,12/20/2021,2021,12,2021-12,20,52,2,0,0,0,3,0,0,0,2,0,0
2182,12/21/2021,2021,12,2021-12,21,52,3,0,0,0,3,0,0,1,3,1,1
2183,12/22/2021,2021,12,2021-12,22,52,4,0,0,0,3,0,0,0,3,0,0
2184,12/23/2021,2021,12,2021-12,23,52,5,0,0,0,3,0,0,0,3,0,0
2185,12/24/2021,2021,12,2021-12,24,52,6,0,0,1,4,0,0,0,3,0,0
2186,12/25/2021,2021,12,2021-12,25,52,7,1,0,0,4,0,0,0,3,0,0
2187,12/26/2021,2021,12,2021-12,26,53,1,1,0,0,4,0,0,0,3,0,0
2188,12/27/2021,2021,12,2021-12,27,53,2,0,0,0,4,0,0,0,3,0,0
2189,12/28/2021,2021,12,2021-12,28,53,3,0,0,0,4,0,0,1,4,0,0
2190,12/29/2021,2021,12,2021-12,29,53,4,0,0,0,4,0,0,0,4,0,0
2191,12/30/2021,2021,12,2021-12,30,53,5,0,0,0,4,0,0,0,4,0,0
2192,12/31/2021,2021,12,2021-12,31,53,6,0,0,1,5,0,0,0,4,0,0
2193,1/1/2022,2022,1,2022-1,1,1,7,1,0,0,0,0,0,0,0,0,0
2194,1/2/2022,2022,1,2022-1,2,2,1,1,0,0,0,0,0,0,0,0,0
2195,1/3/2022,2022,1,2022-1,3,2,2,0,0,0,0,0,0,0,0,0,0
2196,1/4/2022,2022,1,2022-1,4,2,3,0,0,0,0,0,0,1,1,0,0
2197,1/5/2022,2022,1,2022-1,5,2,4,0,0,0,0,0,0,0,1,0,0
2198,1/6/2022,2022,1,2022-1,6,2,5,0,0,0,0,0,0,0,1,0,0
2199,1/7/2022,2022,1,2022-1,7,2,6,0,0,1,1,0,0,0,1,0,0
2200,1/8/2022,2022,1,2022-1,8,2,7,1,0,0,1,0,0,0,1,0,0
2201,1/9/2022,2022,1,2022-1,9,3,1,1,0,0,1,0,0,0,1,0,0
2202,1/10/2022,2022,1,2022-1,10,3,2,0,0,0,1,0,0,0,1,0,0
2203,1/11/2022,2022,1,2022-1,11,3,3,0,0,0,1,0,0,1,2,0,0
2204,1/12/2022,2022,1,2022-1,12,3,4,0,0,0,1,0,0,0,2,0,0
2205,1/13/2022,2022,1,2022-1,13,3,5,0,0,0,1,0,0,0,2,0,0
2206,1/14/2022,2022,1,2022-1,14,3,6,0,0,1,2,0,0,0,2,0,0
2207,1/15/2022,2022,1,2022-1,15,3,7,1,0,0,2,0,0,0,2,0,0
2208,1/16/2022,2022,1,2022-1,16,4,1,1,0,0,2,0,0,0,2,0,0
2209,1/17/2022,2022,1,2022-1,17,4,2,0,0,0,2,0,0,0,2,0,0
2210,1/18/2022,2022,1,2022-1,18,4,3,0,0,0,2,0,0,1,3,1,0
2211,1/19/2022,2022,1,2022-1,19,4,4,0,0,0,2,0,0,0,3,0,0
2212,1/20/2022,2022,1,2022-1,20,4,5,0,0,0,2,0,0,0,3,0,0
2213,1/21/2022,2022,1,2022-1,21,4,6,0,0,1,3,1,0,0,3,0,0
2214,1/22/2022,2022,1,2022-1,22,4,7,1,0,0,3,0,0,0,3,0,0
2215,1/23/2022,2022,1,2022-1,23,5,1,1,0,0,3,0,0,0,3,0,0
2216,1/24/2022,2022,1,2022-1,24,5,2,0,0,0,3,0,0,0,3,0,0
2217,1/25/2022,2022,1,2022-1,25,5,3,0,0,0,3,0,0,1,4,0,0
2218,1/26/2022,2022,1,2022-1,26,5,4,0,0,0,3,0,0,0,4,0,0
2219,1/27/2022,2022,1,2022-1,27,5,5,0,0,0,3,0,0,0,4,0,0
2220,1/28/2022,2022,1,2022-1,28,5,6,0,0,1,4,0,0,0,4,0,0
2221,1/29/2022,2022,1,2022-1,29,5,7,1,0,0,4,0,0,0,4,0,0
2222,1/30/2022,2022,1,2022-1,30,6,1,1,0,0,4,0,0,0,4,0,0
2223,1/31/2022,2022,1,2022-1,31,6,2,0,0,0,4,0,0,0,4,0,0
2224,2/1/2022,2022,2,2022-2,1,6,3,0,0,0,0,0,0,1,1,0,0
2225,2/2/2022,2022,2,2022-2,2,6,4,0,0,0,0,0,0,0,1,0,0
2226,2/3/2022,2022,2,2022-2,3,6,5,0,0,0,0,0,0,0,1,0,0
2227,2/4/2022,2022,2,2022-2,4,6,6,0,0,1,1,0,0,0,1,0,0
2228,2/5/2022,2022,2,2022-2,5,6,7,1,0,0,1,0,0,0,1,0,0
2229,2/6/2022,2022,2,2022-2,6,7,1,1,0,0,1,0,0,0,1,0,0
2230,2/7/2022,2022,2,2022-2,7,7,2,0,0,0,1,0,0,0,1,0,0
2231,2/8/2022,2022,2,2022-2,8,7,3,0,0,0,1,0,0,1,2,0,0
2232,2/9/2022,2022,2,2022-2,9,7,4,0,0,0,1,0,0,0,2,0,0
2233,2/10/2022,2022,2,2022-2,10,7,5,0,0,0,1,0,0,0,2,0,0
2234,2/11/2022,2022,2,2022-2,11,7,6,0,0,1,2,0,0,0,2,0,0
2235,2/12/2022,2022,2,2022-2,12,7,7,1,0,0,2,0,0,0,2,0,0
2236,2/13/2022,2022,2,2022-2,13,8,1,1,0,0,2,0,0,0,2,0,0
2237,2/14/2022,2022,2,2022-2,14,8,2,0,0,0,2,0,0,0,2,0,0
2238,2/15/2022,2022,2,2022-2,15,8,3,0,0,0,2,0,0,1,3,1,0
2239,2/16/2022,2022,2,2022-2,16,8,4,0,0,0,2,0,0,0,3,0,0
2240,2/17/2022,2022,2,2022-2,17,8,5,0,0,0,2,0,0,0,3,0,0
2241,2/18/2022,2022,2,2022-2,18,8,6,0,0,1,3,1,0,0,3,0,0
2242,2/19/2022,2022,2,2022-2,19,8,7,1,0,0,3,0,0,0,3,0,0
2243,2/20/2022,2022,2,2022-2,20,9,1,1,0,0,3,0,0,0,3,0,0
2244,2/21/2022,2022,2,2022-2,21,9,2,0,0,0,3,0,0,0,3,0,0
2245,2/22/2022,2022,2,2022-2,22,9,3,0,0,0,3,0,0,1,4,0,0
2246,2/23/2022,2022,2,2022-2,23,9,4,0,0,0,3,0,0,0,4,0,0
2247,2/24/2022,2022,2,2022-2,24,9,5,0,0,0,3,0,0,0,4,0,0
2248,2/25/2022,2022,2,2022-2,25,9,6,0,0,1,4,0,0,0,4,0,0
2249,2/26/2022,2022,2,2022-2,26,9,7,1,0,0,4,0,0,0,4,0,0
2250,2/27/2022,2022,2,2022-2,27,10,1,1,0,0,4,0,0,0,4,0,0
2251,2/28/2022,2022,2,2022-2,28,10,2,0,0,0,4,0,0,0,4,0,0
2252,3/1/2022,2022,3,2022-3,1,10,3,0,0,0,0,0,0,1,1,0,0
2253,3/2/2022,2022,3,2022-3,2,10,4,0,0,0,0,0,0,0,1,0,0
2254,3/3/2022,2022,3,2022-3,3,10,5,0,0,0,0,0,0,0,1,0,0
2255,3/4/2022,2022,3,2022-3,4,10,6,0,0,1,1,0,0,0,1,0,0
2256,3/5/2022,2022,3,2022-3,5,10,7,1,0,0,1,0,0,0,1,0,0
2257,3/6/2022,2022,3,2022-3,6,11,1,1,0,0,1,0,0,0,1,0,0
2258,3/7/2022,2022,3,2022-3,7,11,2,0,0,0,1,0,0,0,1,0,0
2259,3/8/2022,2022,3,2022-3,8,11,3,0,0,0,1,0,0,1,2,0,0
2260,3/9/2022,2022,3,2022-3,9,11,4,0,0,0,1,0,0,0,2,0,0
2261,3/10/2022,2022,3,2022-3,10,11,5,0,0,0,1,0,0,0,2,0,0
2262,3/11/2022,2022,3,2022-3,11,11,6,0,0,1,2,0,0,0,2,0,0
2263,3/12/2022,2022,3,2022-3,12,11,7,1,0,0,2,0,0,0,2,0,0
2264,3/13/2022,2022,3,2022-3,13,12,1,1,0,0,2,0,0,0,2,0,0
2265,3/14/2022,2022,3,2022-3,14,12,2,0,0,0,2,0,0,0,2,0,0
2266,3/15/2022,2022,3,2022-3,15,12,3,0,0,0,2,0,0,1,3,1,1
2267,3/16/2022,2022,3,2022-3,16,12,4,0,0,0,2,0,0,0,3,0,0
2268,3/17/2022,2022,3,2022-3,17,12,5,0,0,0,2,0,0,0,3,0,0
2269,3/18/2022,2022,3,2022-3,18,12,6,0,0,1,3,1,1,0,3,0,0
2270,3/19/2022,2022,3,2022-3,19,12,7,1,0,0,3,0,0,0,3,0,0
2271,3/20/2022,2022,3,2022-3,20,13,1,1,0,0,3,0,0,0,3,0,0
2272,3/21/2022,2022,3,2022-3,21,13,2,0,0,0,3,0,0,0,3,0,0
2273,3/22/2022,2022,3,2022-3,22,13,3,0,0,0,3,0,0,1,4,0,0
2274,3/23/2022,2022,3,2022-3,23,13,4,0,0,0,3,0,0,0,4,0,0
2275,3/24/2022,2022,3,2022-3,24,13,5,0,0,0,3,0,0,0,4,0,0
2276,3/25/2022,2022,3,2022-3,25,13,6,0,0,1,4,0,0,0,4,0,0
2277,3/26/2022,2022,3,2022-3,26,13,7,1,0,0,4,0,0,0,4,0,0
2278,3/27/2022,2022,3,2022-3,27,14,1,1,0,0,4,0,0,0,4,0,0
2279,3/28/2022,2022,3,2022-3,28,14,2,0,0,0,4,0,0,0,4,0,0
2280,3/29/2022,2022,3,2022-3,29,14,3,0,0,0,4,0,0,1,5,0,0
2281,3/30/2022,2022,3,2022-3,30,14,4,0,0,0,4,0,0,0,5,0,0
2282,3/31/2022,2022,3,2022-3,31,14,5,0,0,0,4,0,0,0,5,0,0
2283,4/1/2022,2022,4,2022-4,1,14,6,0,0,1,1,0,0,0,0,0,0
2284,4/2/2022,2022,4,2022-4,2,14,7,1,0,0,1,0,0,0,0,0,0
2285,4/3/2022,2022,4,2022-4,3,15,1,1,0,0,1,0,0,0,0,0,0
2286,4/4/2022,2022,4,2022-4,4,15,2,0,0,0,1,0,0,0,0,0,0
2287,4/5/2022,2022,4,2022-4,5,15,3,0,0,0,1,0,0,1,1,0,0
2288,4/6/2022,2022,4,2022-4,6,15,4,0,0,0,1,0,0,0,1,0,0
2289,4/7/2022,2022,4,2022-4,7,15,5,0,0,0,1,0,0,0,1,0,0
2290,4/8/2022,2022,4,2022-4,8,15,6,0,0,1,2,0,0,0,1,0,0
2291,4/9/2022,2022,4,2022-4,9,15,7,1,0,0,2,0,0,0,1,0,0
2292,4/10/2022,2022,4,2022-4,10,16,1,1,0,0,2,0,0,0,1,0,0
2293,4/11/2022,2022,4,2022-4,11,16,2,0,0,0,2,0,0,0,1,0,0
2294,4/12/2022,2022,4,2022-4,12,16,3,0,0,0,2,0,0,1,2,0,0
2295,4/13/2022,2022,4,2022-4,13,16,4,0,0,0,2,0,0,0,2,0,0
2296,4/14/2022,2022,4,2022-4,14,16,5,0,0,0,2,0,0,0,2,0,0
2297,4/15/2022,2022,4,2022-4,15,16,6,0,0,1,3,1,0,0,2,0,0
2298,4/16/2022,2022,4,2022-4,16,16,7,1,0,0,3,0,0,0,2,0,0
2299,4/17/2022,2022,4,2022-4,17,17,1,1,0,0,3,0,0,0,2,0,0
2300,4/18/2022,2022,4,2022-4,18,17,2,0,0,0,3,0,0,0,2,0,0
2301,4/19/2022,2022,4,2022-4,19,17,3,0,0,0,3,0,0,1,3,1,0
2302,4/20/2022,2022,4,2022-4,20,17,4,0,0,0,3,0,0,0,3,0,0
2303,4/21/2022,2022,4,2022-4,21,17,5,0,0,0,3,0,0,0,3,0,0
2304,4/22/2022,2022,4,2022-4,22,17,6,0,0,1,4,0,0,0,3,0,0
2305,4/23/2022,2022,4,2022-4,23,17,7,1,0,0,4,0,0,0,3,0,0
2306,4/24/2022,2022,4,2022-4,24,18,1,1,0,0,4,0,0,0,3,0,0
2307,4/25/2022,2022,4,2022-4,25,18,2,0,0,0,4,0,0,0,3,0,0
2308,4/26/2022,2022,4,2022-4,26,18,3,0,0,0,4,0,0,1,4,0,0
2309,4/27/2022,2022,4,2022-4,27,18,4,0,0,0,4,0,0,0,4,0,0
2310,4/28/2022,2022,4,2022-4,28,18,5,0,0,0,4,0,0,0,4,0,0
2311,4/29/2022,2022,4,2022-4,29,18,6,0,0,1,5,0,0,0,4,0,0
2312,4/30/2022,2022,4,2022-4,30,18,7,1,0,0,5,0,0,0,4,0,0
2313,5/1/2022,2022,5,2022-5,1,19,1,1,0,0,0,0,0,0,0,0,0
2314,5/2/2022,2022,5,2022-5,2,19,2,0,0,0,0,0,0,0,0,0,0
2315,5/3/2022,2022,5,2022-5,3,19,3,0,0,0,0,0,0,1,1,0,0
2316,5/4/2022,2022,5,2022-5,4,19,4,0,0,0,0,0,0,0,1,0,0
2317,5/5/2022,2022,5,2022-5,5,19,5,0,0,0,0,0,0,0,1,0,0
2318,5/6/2022,2022,5,2022-5,6,19,6,0,0,1,1,0,0,0,1,0,0
2319,5/7/2022,2022,5,2022-5,7,19,7,1,0,0,1,0,0,0,1,0,0
2320,5/8/2022,2022,5,2022-5,8,20,1,1,0,0,1,0,0,0,1,0,0
2321,5/9/2022,2022,5,2022-5,9,20,2,0,0,0,1,0,0,0,1,0,0
2322,5/10/2022,2022,5,2022-5,10,20,3,0,0,0,1,0,0,1,2,0,0
2323,5/11/2022,2022,5,2022-5,11,20,4,0,0,0,1,0,0,0,2,0,0
2324,5/12/2022,2022,5,2022-5,12,20,5,0,0,0,1,0,0,0,2,0,0
2325,5/13/2022,2022,5,2022-5,13,20,6,0,0,1,2,0,0,0,2,0,0
2326,5/14/2022,2022,5,2022-5,14,20,7,1,0,0,2,0,0,0,2,0,0
2327,5/15/2022,2022,5,2022-5,15,21,1,1,0,0,2,0,0,0,2,0,0
2328,5/16/2022,2022,5,2022-5,16,21,2,0,0,0,2,0,0,0,2,0,0
2329,5/17/2022,2022,5,2022-5,17,21,3,0,0,0,2,0,0,1,3,1,0
2330,5/18/2022,2022,5,2022-5,18,21,4,0,0,0,2,0,0,0,3,0,0
2331,5/19/2022,2022,5,2022-5,19,21,5,0,0,0,2,0,0,0,3,0,0
2332,5/20/2022,2022,5,2022-5,20,21,6,0,0,1,3,1,0,0,3,0,0
2333,5/21/2022,2022,5,2022-5,21,21,7,1,0,0,3,0,0,0,3,0,0
2334,5/22/2022,2022,5,2022-5,22,22,1,1,0,0,3,0,0,0,3,0,0
2335,5/23/2022,2022,5,2022-5,23,22,2,0,0,0,3,0,0,0,3,0,0
2336,5/24/2022,2022,5,2022-5,24,22,3,0,0,0,3,0,0,1,4,0,0
2337,5/25/2022,2022,5,2022-5,25,22,4,0,0,0,3,0,0,0,4,0,0
2338,5/26/2022,2022,5,2022-5,26,22,5,0,0,0,3,0,0,0,4,0,0
2339,5/27/2022,2022,5,2022-5,27,22,6,0,0,1,4,0,0,0,4,0,0
2340,5/28/2022,2022,5,2022-5,28,22,7,1,0,0,4,0,0,0,4,0,0
2341,5/29/2022,2022,5,2022-5,29,23,1,1,0,0,4,0,0,0,4,0,0
2342,5/30/2022,2022,5,2022-5,30,23,2,0,0,0,4,0,0,0,4,0,0
2343,5/31/2022,2022,5,2022-5,31,23,3,0,0,0,4,0,0,1,5,0,0
2344,6/1/2022,2022,6,2022-6,1,23,4,0,0,0,0,0,0,0,0,0,0
2345,6/2/2022,2022,6,2022-6,2,23,5,0,0,0,0,0,0,0,0,0,0
2346,6/3/2022,2022,6,2022-6,3,23,6,0,0,1,1,0,0,0,0,0,0
2347,6/4/2022,2022,6,2022-6,4,23,7,1,0,0,1,0,0,0,0,0,0
2348,6/5/2022,2022,6,2022-6,5,24,1,1,0,0,1,0,0,0,0,0,0
2349,6/6/2022,2022,6,2022-6,6,24,2,0,0,0,1,0,0,0,0,0,0
2350,6/7/2022,2022,6,2022-6,7,24,3,0,0,0,1,0,0,1,1,0,0
2351,6/8/2022,2022,6,2022-6,8,24,4,0,0,0,1,0,0,0,1,0,0
2352,6/9/2022,2022,6,2022-6,9,24,5,0,0,0,1,0,0,0,1,0,0
2353,6/10/2022,2022,6,2022-6,10,24,6,0,0,1,2,0,0,0,1,0,0
2354,6/11/2022,2022,6,2022-6,11,24,7,1,0,0,2,0,0,0,1,0,0
2355,6/12/2022,2022,6,2022-6,12,25,1,1,0,0,2,0,0,0,1,0,0
2356,6/13/2022,2022,6,2022-6,13,25,2,0,0,0,2,0,0,0,1,0,0
2357,6/14/2022,2022,6,2022-6,14,25,3,0,0,0,2,0,0,1,2,0,0
2358,6/15/2022,2022,6,2022-6,15,25,4,0,0,0,2,0,0,0,2,0,0
2359,6/16/2022,2022,6,2022-6,16,25,5,0,0,0,2,0,0,0,2,0,0
2360,6/17/2022,2022,6,2022-6,17,25,6,0,0,1,3,1,1,0,2,0,0
2361,6/18/2022,2022,6,2022-6,18,25,7,1,0,0,3,0,0,0,2,0,0
2362,6/19/2022,2022,6,2022-6,19,26,1,1,0,0,3,0,0,0,2,0,0
2363,6/20/2022,2022,6,2022-6,20,26,2,0,0,0,3,0,0,0,2,0,0
2364,6/21/2022,2022,6,2022-6,21,26,3,0,0,0,3,0,0,1,3,1,1
2365,6/22/2022,2022,6,2022-6,22,26,4,0,0,0,3,0,0,0,3,0,0
2366,6/23/2022,2022,6,2022-6,23,26,5,0,0,0,3,0,0,0,3,0,0
2367,6/24/2022,2022,6,2022-6,24,26,6,0,0,1,4,0,0,0,3,0,0
2368,6/25/2022,2022,6,2022-6,25,26,7,1,0,0,4,0,0,0,3,0,0
2369,6/26/2022,2022,6,2022-6,26,27,1,1,0,0,4,0,0,0,3,0,0
2370,6/27/2022,2022,6,2022-6,27,27,2,0,0,0,4,0,0,0,3,0,0
2371,6/28/2022,2022,6,2022-6,28,27,3,0,0,0,4,0,0,1,4,0,0
2372,6/29/2022,2022,6,2022-6,29,27,4,0,0,0,4,0,0,0,4,0,0
2373,6/30/2022,2022,6,2022-6,30,27,5,0,0,0,4,0,0,0,4,0,0
2374,7/1/2022,2022,7,2022-7,1,27,6,0,0,1,1,0,0,0,0,0,0
2375,7/2/2022,2022,7,2022-7,2,27,7,1,0,0,1,0,0,0,0,0,0
2376,7/3/2022,2022,7,2022-7,3,28,1,1,0,0,1,0,0,0,0,0,0
2377,7/4/2022,2022,7,2022-7,4,28,2,0,0,0,1,0,0,0,0,0,0
2378,7/5/2022,2022,7,2022-7,5,28,3,0,0,0,1,0,0,1,1,0,0
2379,7/6/2022,2022,7,2022-7,6,28,4,0,0,0,1,0,0,0,1,0,0
2380,7/7/2022,2022,7,2022-7,7,28,5,0,0,0,1,0,0,0,1,0,0
2381,7/8/2022,2022,7,2022-7,8,28,6,0,0,1,2,0,0,0,1,0,0
2382,7/9/2022,2022,7,2022-7,9,28,7,1,0,0,2,0,0,0,1,0,0
2383,7/10/2022,2022,7,2022-7,10,29,1,1,0,0,2,0,0,0,1,0,0
2384,7/11/2022,2022,7,2022-7,11,29,2,0,0,0,2,0,0,0,1,0,0
2385,7/12/2022,2022,7,2022-7,12,29,3,0,0,0,2,0,0,1,2,0,0
2386,7/13/2022,2022,7,2022-7,13,29,4,0,0,0,2,0,0,0,2,0,0
2387,7/14/2022,2022,7,2022-7,14,29,5,0,0,0,2,0,0,0,2,0,0
2388,7/15/2022,2022,7,2022-7,15,29,6,0,0,1,3,1,0,0,2,0,0
2389,7/16/2022,2022,7,2022-7,16,29,7,1,0,0,3,0,0,0,2,0,0
2390,7/17/2022,2022,7,2022-7,17,30,1,1,0,0,3,0,0,0,2,0,0
2391,7/18/2022,2022,7,2022-7,18,30,2,0,0,0,3,0,0,0,2,0,0
2392,7/19/2022,2022,7,2022-7,19,30,3,0,0,0,3,0,0,1,3,1,0
2393,7/20/2022,2022,7,2022-7,20,30,4,0,0,0,3,0,0,0,3,0,0
2394,7/21/2022,2022,7,2022-7,21,30,5,0,0,0,3,0,0,0,3,0,0
2395,7/22/2022,2022,7,2022-7,22,30,6,0,0,1,4,0,0,0,3,0,0
2396,7/23/2022,2022,7,2022-7,23,30,7,1,0,0,4,0,0,0,3,0,0
2397,7/24/2022,2022,7,2022-7,24,31,1,1,0,0,4,0,0,0,3,0,0
2398,7/25/2022,2022,7,2022-7,25,31,2,0,0,0,4,0,0,0,3,0,0
2399,7/26/2022,2022,7,2022-7,26,31,3,0,0,0,4,0,0,1,4,0,0
2400,7/27/2022,2022,7,2022-7,27,31,4,0,0,0,4,0,0,0,4,0,0
2401,7/28/2022,2022,7,2022-7,28,31,5,0,0,0,4,0,0,0,4,0,0
2402,7/29/2022,2022,7,2022-7,29,31,6,0,0,1,5,0,0,0,4,0,0
2403,7/30/2022,2022,7,2022-7,30,31,7,1,0,0,5,0,0,0,4,0,0
2404,7/31/2022,2022,7,2022-7,31,32,1,1,0,0,5,0,0,0,4,0,0
2405,8/1/2022,2022,8,2022-8,1,32,2,0,0,0,0,0,0,0,0,0,0
2406,8/2/2022,2022,8,2022-8,2,32,3,0,0,0,0,0,0,1,1,0,0
2407,8/3/2022,2022,8,2022-8,3,32,4,0,0,0,0,0,0,0,1,0,0
2408,8/4/2022,2022,8,2022-8,4,32,5,0,0,0,0,0,0,0,1,0,0
2409,8/5/2022,2022,8,2022-8,5,32,6,0,0,1,1,0,0,0,1,0,0
2410,8/6/2022,2022,8,2022-8,6,32,7,1,0,0,1,0,0,0,1,0,0
2411,8/7/2022,2022,8,2022-8,7,33,1,1,0,0,1,0,0,0,1,0,0
2412,8/8/2022,2022,8,2022-8,8,33,2,0,0,0,1,0,0,0,1,0,0
2413,8/9/2022,2022,8,2022-8,9,33,3,0,0,0,1,0,0,1,2,0,0
2414,8/10/2022,2022,8,2022-8,10,33,4,0,0,0,1,0,0,0,2,0,0
2415,8/11/2022,2022,8,2022-8,11,33,5,0,0,0,1,0,0,0,2,0,0
2416,8/12/2022,2022,8,2022-8,12,33,6,0,0,1,2,0,0,0,2,0,0
2417,8/13/2022,2022,8,2022-8,13,33,7,1,0,0,2,0,0,0,2,0,0
2418,8/14/2022,2022,8,2022-8,14,34,1,1,0,0,2,0,0,0,2,0,0
2419,8/15/2022,2022,8,2022-8,15,34,2,0,0,0,2,0,0,0,2,0,0
2420,8/16/2022,2022,8,2022-8,16,34,3,0,0,0,2,0,0,1,3,1,0
2421,8/17/2022,2022,8,2022-8,17,34,4,0,0,0,2,0,0,0,3,0,0
2422,8/18/2022,2022,8,2022-8,18,34,5,0,0,0,2,0,0,0,3,0,0
2423,8/19/2022,2022,8,2022-8,19,34,6,0,0,1,3,1,0,0,3,0,0
2424,8/20/2022,2022,8,2022-8,20,34,7,1,0,0,3,0,0,0,3,0,0
